Unnamed: 0,item_id,name,category,price,old_price,sellable_online,link,other_colors,short_description,designer,depth,height,width,num_reviews,num_purchases,review_text,sentiment_score,sentiment
2291,89284712,VIMLE,Sofas & armchairs,561.79,No old price,True,https://www.ikea.com/sa/en/p/vimle-2-seat-sofa-orrsta-black-blue-s89284712/,Yes,        2-seat sofa,Ehlén Johansson,98.0,83.0,171.0,619,2704,"[""Fell apart after a week. Poor quality."", ""Color not as expected. Otherwise fine."", ""Great value. Easy to assemble. Looks perfect in my bedroom.""]",0.2152333333333333,positive
2292,10417852,VALLENTUNA,Sofas & armchairs,435.9,SR 50,True,https://www.ikea.com/sa/en/p/vallentuna-cover-for-back-cushion-orrsta-olive-green-10417852/,Yes,        Cover for back cushion,IKEA of Sweden,13.0,60.0,80.0,390,3842,"[""Overpriced for the quality."", ""Perfect fit! Durable and elegant. 5 stars!"", ""Love this item! Super sturdy and stylish.""]",0.5756,positive
2293,69304829,MARKERAD,Sofas & armchairs,145.81,"SR 1,590",True,https://www.ikea.com/sa/en/p/markerad-day-bed-s69304829/,No,"        Day-bed,          80x200 cm",IKEA of Sweden/Virgil Abloh,,,80.0,111,4092,"[""Love this item! Super sturdy and stylish."", ""Assembly was tricky, but worth it. Good quality."", ""Overpriced for the quality.""]",0.5216333333333333,positive
2294,29011423,KIVIK,Sofas & armchairs,558.56,No old price,True,https://www.ikea.com/sa/en/p/kivik-4-seat-sofa-orrsta-with-chaise-longue-orrsta-light-grey-s29011423/,Yes,        4-seat sofa,Ola Wihlborg,,83.0,,503,1421,"[""Perfect fit! Durable and elegant. 5 stars!"", ""Best purchase! Transformed my bathroom."", ""Color not as expected. Otherwise fine.""]",0.5811333333333334,positive
2295,9251961,HAVSTEN,Sofas & armchairs,306.72,No old price,True,https://www.ikea.com/sa/en/p/havsten-2-seat-sofa-in-outdoor-with-open-end-without-armrests-beige-s09251961/,No,"        2-seat sofa, in/outdoor,          164x94x90 cm",Andreas Fredriksson,94.0,90.0,164.0,653,370,"[""Overpriced for the quality."", ""Great value. Easy to assemble. Looks perfect in my kitchen."", ""Amazing! Will buy again.""]",0.5146666666666667,positive
2296,20394317,POÄNG,Sofas & armchairs,144.17,SR 215,True,https://www.ikea.com/sa/en/p/poaeng-armchair-cushion-knisa-black-20394317/,Yes,        Armchair cushion,IKEA of Sweden,,,,623,4704,"[""Great value. Easy to assemble. Looks perfect in my kitchen."", ""Assembly was tricky, but worth it. Good quality."", ""Exactly what I needed. Highly recommend.""]",0.6832666666666668,positive
2297,10382876,KUNGSHAMN,Sofas & armchairs,250.72,SR 100,True,https://www.ikea.com/sa/en/p/kungshamn-cover-for-1-seat-module-yttered-multicolour-10382876/,Yes,        Cover for 1-seat module,Mikael Axelsson,,,,28,4109,"[""Best purchase! Transformed my living room."", ""Great value. Easy to assemble. Looks perfect in my living room."", ""Exactly what I needed. Highly recommend.""]",0.6699333333333334,positive
2298,40344500,STOCKHOLM 2017,Sofas & armchairs,208.49,"SR 6,795",True,https://www.ikea.com/sa/en/p/stockholm-2017-three-seat-sofa-sandbacka-dark-blue-40344500/,Yes,        Three-seat sofa,Ola Wihlborg,112.0,72.0,228.0,463,1181,"[""Best purchase! Transformed my bedroom."", ""Great value. Easy to assemble. Looks perfect in my bedroom."", ""Love this item! Super sturdy and stylish.""]",0.8150000000000001,positive
2299,20382786,KUNGSHAMN,Sofas & armchairs,252.2,SR 150,True,https://www.ikea.com/sa/en/p/kungshamn-cover-for-corner-module-yttered-multicolour-20382786/,Yes,        Cover for corner module,Mikael Axelsson,,,,491,2628,"[""Perfect fit! Durable and elegant. 5 stars!"", ""Exactly what I needed. Highly recommend."", ""Overpriced for the quality.""]",0.4305333333333334,positive
2300,89239748,NORSBORG,Sofas & armchairs,575.6,"SR 8,475",True,https://www.ikea.com/sa/en/p/norsborg-u-shaped-sofa-6-seat-edum-beige-beige-birch-s89239748/,Yes,"        U-shaped sofa, 6 seat",Ehlén Johansson,,85.0,297.0,603,4092,"[""Best purchase! Transformed my office."", ""Perfect fit! Durable and elegant. 5 stars!"", ""Overpriced for the quality.""]",0.5137,positive
2301,385309,SANDARED,Sofas & armchairs,522.76,No old price,True,https://www.ikea.com/sa/en/p/sandared-pouffe-grey-00385309/,No,"        Pouffe,          56 cm",Synnöve Mork,,41.0,,406,3417,"[""Color not as expected. Otherwise fine."", ""Exactly what I needed. Highly recommend."", ""Best purchase! Transformed my kitchen.""]",0.4306666666666666,positive
2302,386097,DELAKTIG,Sofas & armchairs,207.29,No old price,True,https://www.ikea.com/sa/en/p/delaktig-side-table-for-frame-black-00386097/,No,"        Side table for frame,          47x22 cm",Tom Dixon,,36.0,22.0,288,867,"[""Color not as expected. Otherwise fine."", ""Amazing! Will buy again."", ""Best purchase! Transformed my bedroom.""]",0.4986,positive
2303,30442662,EKOLSUND,Sofas & armchairs,440.57,No old price,True,https://www.ikea.com/sa/en/p/ekolsund-cover-for-recliner-gunnared-light-brown-pink-30442662/,Yes,        Cover for recliner,Anna Palleschitz,94.0,97.0,85.0,860,61,"[""Great value. Easy to assemble. Looks perfect in my living room."", ""Love this item! Super sturdy and stylish."", ""Perfect fit! Durable and elegant. 5 stars!""]",0.8823,positive
2304,9284909,VIMLE,Sofas & armchairs,319.49,No old price,True,https://www.ikea.com/sa/en/p/vimle-3-seat-sofa-with-chaise-longue-gunnared-medium-grey-s09284909/,Yes,        3-seat sofa,Ehlén Johansson,164.0,83.0,252.0,374,244,"[""Best purchase! Transformed my kitchen."", ""Perfect fit! Durable and elegant. 5 stars!"", ""Overpriced for the quality.""]",0.5137,positive
2305,89277486,VALLENTUNA,Sofas & armchairs,220.3,"SR 2,435",True,https://www.ikea.com/sa/en/p/vallentuna-sofa-bed-module-with-backrests-hillared-light-blue-s89277486/,Yes,        Sofa-bed module with backrests,IKEA of Sweden/Fredriksson/L Löwenhielm/Hilland,93.0,84.0,113.0,340,2587,"[""Amazing! Will buy again."", ""Great value. Easy to assemble. Looks perfect in my bathroom."", ""Fell apart after a week. Poor quality.""]",0.3557666666666666,positive
2306,60372276,HEMNES,Sofas & armchairs,545.8,No old price,True,https://www.ikea.com/sa/en/p/hemnes-day-bed-frame-with-3-drawers-grey-60372276/,No,"        Day-bed frame with 3 drawers,          80x200 cm",Carina Bengs,70.0,18.0,89.0,650,2892,"[""Overpriced for the quality."", ""Color not as expected. Otherwise fine."", ""Perfect fit! Durable and elegant. 5 stars!""]",0.3579333333333334,positive
2307,99297484,FLOTTEBO,Sofas & armchairs,232.76,"SR 1,995",True,https://www.ikea.com/sa/en/p/flottebo-sofa-bed-vissle-purple-s99297484/,Yes,"        Sofa-bed,          90 cm",C Halskov/H Dalsgaard,90.0,79.0,200.0,353,2279,"[""Best purchase! Transformed my bedroom."", ""Perfect fit! Durable and elegant. 5 stars!"", ""Fell apart after a week. Poor quality.""]",0.3548,positive
2308,20328327,SÖDERHAMN,Sofas & armchairs,488.44,No old price,True,https://www.ikea.com/sa/en/p/soederhamn-cover-for-3-seat-section-finnsta-turquoise-20328327/,Yes,        Cover for 3-seat section,Ola Wihlborg,,,,831,3059,"[""Best purchase! Transformed my bathroom."", ""Exactly what I needed. Highly recommend."", ""Amazing! Will buy again.""]",0.5712,positive
2309,40394830,DELAKTIG,Sofas & armchairs,126.4,No old price,True,https://www.ikea.com/sa/en/p/delaktig-cover-for-armrest-with-cushion-tallmyra-white-black-40394830/,Yes,        Cover for armrest with cushion,Tom Dixon,,,,464,4801,"[""Amazing! Will buy again."", ""Overpriced for the quality."", ""Best purchase! Transformed my bathroom.""]",0.4311666666666666,positive
2310,90394795,DELAKTIG,Sofas & armchairs,504.44,No old price,True,https://www.ikea.com/sa/en/p/delaktig-cover-for-seat-cushion-2-seat-sofa-hillared-dark-blue-90394795/,Yes,"        Cover for seat cushion, 2-seat sofa",Tom Dixon,,,,610,2127,"[""Assembly was tricky, but worth it. Good quality."", ""Overpriced for the quality."", ""Fell apart after a week. Poor quality.""]",0.0776333333333333,positive
2311,29282853,SÖDERHAMN,Sofas & armchairs,308.63,No old price,True,https://www.ikea.com/sa/en/p/soederhamn-3-seat-sofa-with-open-end-finnsta-turquoise-s29282853/,Yes,        3-seat sofa,Ola Wihlborg,99.0,83.0,192.0,734,3917,"[""Amazing! Will buy again."", ""Fell apart after a week. Poor quality."", ""Exactly what I needed. Highly recommend.""]",0.1890999999999999,positive
2312,89240761,HOLMSUND,Sofas & armchairs,470.94,No old price,True,https://www.ikea.com/sa/en/p/holmsund-three-seat-sofa-bed-orrsta-light-white-grey-s89240761/,Yes,        Three-seat sofa-bed,K Hagberg/M Hagberg,99.0,96.0,230.0,664,4923,"[""Fell apart after a week. Poor quality."", ""Assembly was tricky, but worth it. Good quality."", ""Overpriced for the quality.""]",0.0776333333333333,positive
2313,49248189,KUNGSHAMN,Sofas & armchairs,407.88,SR 625,True,https://www.ikea.com/sa/en/p/kungshamn-1-seat-module-yttered-multicolour-s49248189/,Yes,        1-seat module,Mikael Axelsson,85.0,71.0,67.0,74,493,"[""Exactly what I needed. Highly recommend."", ""Overpriced for the quality."", ""Assembly was tricky, but worth it. Good quality.""]",0.3765666666666666,positive
2314,59135653,SÖDERHAMN,Sofas & armchairs,536.78,SR 200,True,https://www.ikea.com/sa/en/p/soederhamn-armrest-finnsta-turquoise-s59135653/,Yes,        Armrest,Ola Wihlborg,6.0,53.0,82.0,85,347,"[""Assembly was tricky, but worth it. Good quality."", ""Best purchase! Transformed my bedroom."", ""Love this item! Super sturdy and stylish.""]",0.7448333333333332,positive
2315,20303751,NORSBORG,Sofas & armchairs,99.69,SR 100/4 pack,True,https://www.ikea.com/sa/en/p/norsborg-leg-birch-20303751/,No,        Leg,Ehlén Johansson,,18.0,,720,4953,"[""Love this item! Super sturdy and stylish."", ""Best purchase! Transformed my kitchen."", ""Amazing! Will buy again.""]",0.7162666666666667,positive
2316,289322,STOCKSUND,Sofas & armchairs,202.9,No old price,True,https://www.ikea.com/sa/en/p/stocksund-legs-for-armchair-sofas-light-brown-00289322/,No,        Legs for armchair/sofas,Nike Karlsson,,18.0,,152,894,"[""Great value. Easy to assemble. Looks perfect in my kitchen."", ""Love this item! Super sturdy and stylish."", ""Best purchase! Transformed my kitchen.""]",0.815,positive
2317,40396278,GRÖNLID,Sofas & armchairs,354.99,No old price,True,https://www.ikea.com/sa/en/p/groenlid-cover-for-armrest-inseros-white-40396278/,Yes,        Cover for armrest,Francis Cayouette,,,,926,1065,"[""Perfect fit! Durable and elegant. 5 stars!"", ""Color not as expected. Otherwise fine."", ""Amazing! Will buy again.""]",0.5659000000000001,positive
2318,40394321,POÄNG,Sofas & armchairs,277.71,No old price,True,https://www.ikea.com/sa/en/p/poaeng-footstool-cushion-knisa-light-beige-40394321/,Yes,        Footstool cushion,IKEA of Sweden,,,,924,1434,"[""Fell apart after a week. Poor quality."", ""Overpriced for the quality."", ""Assembly was tricky, but worth it. Good quality.""]",0.0776333333333333,positive
2319,39266094,LIDHULT,Sofas & armchairs,235.96,No old price,True,https://www.ikea.com/sa/en/p/lidhult-3-seat-sofa-bed-with-chaise-longue-lejde-grey-black-s39266094/,Yes,        3-seat sofa-bed,IKEA of Sweden/Henrik Preutz,164.0,102.0,298.0,837,1447,"[""Assembly was tricky, but worth it. Good quality."", ""Love this item! Super sturdy and stylish."", ""Perfect fit! Durable and elegant. 5 stars!""]",0.8121333333333333,positive
2320,79284468,SÖDERHAMN,Sofas & armchairs,250.44,"SR 2,875",True,https://www.ikea.com/sa/en/p/soederhamn-corner-sofa-3-seat-samsta-light-pink-s79284468/,Yes,"        Corner sofa, 3-seat",Ola Wihlborg,99.0,83.0,192.0,614,603,"[""Perfect fit! Durable and elegant. 5 stars!"", ""Overpriced for the quality."", ""Love this item! Super sturdy and stylish.""]",0.5756,positive
2321,50382493,KUNGSHAMN,Sofas & armchairs,271.02,SR 75,True,https://www.ikea.com/sa/en/p/kungshamn-cover-for-footstool-module-idekulla-beige-50382493/,Yes,        Cover for footstool module,Mikael Axelsson,,,,482,2400,"[""Best purchase! Transformed my bathroom."", ""Love this item! Super sturdy and stylish."", ""Great value. Easy to assemble. Looks perfect in my bathroom.""]",0.815,positive
2322,50418053,VALLENTUNA,Sofas & armchairs,52.82,SR 125,True,https://www.ikea.com/sa/en/p/vallentuna-cover-for-backrest-hillared-light-blue-50418053/,Yes,"        Cover for backrest,          100x80 cm",IKEA of Sweden,,80.0,100.0,426,4566,"[""Great value. Easy to assemble. Looks perfect in my office."", ""Amazing! Will buy again."", ""Perfect fit! Durable and elegant. 5 stars!""]",0.8051666666666667,positive
2323,60418043,VALLENTUNA,Sofas & armchairs,124.43,SR 75,True,https://www.ikea.com/sa/en/p/vallentuna-cover-for-armrest-hillared-light-blue-60418043/,Yes,        Cover for armrest,IKEA of Sweden,,,,314,1319,"[""Perfect fit! Durable and elegant. 5 stars!"", ""Best purchase! Transformed my bedroom."", ""Exactly what I needed. Highly recommend.""]",0.6537333333333334,positive
2324,40410335,TULLSTA,Sofas & armchairs,419.26,No old price,True,https://www.ikea.com/sa/en/p/tullsta-armchair-cover-lofallet-beige-40410335/,Yes,        Armchair cover,IKEA of Sweden,,,,745,1310,"[""Assembly was tricky, but worth it. Good quality."", ""Great value. Easy to assemble. Looks perfect in my bedroom."", ""Love this item! Super sturdy and stylish.""]",0.8283333333333335,positive
2325,29277700,VALLENTUNA,Sofas & armchairs,230.49,"SR 4,870",True,https://www.ikea.com/sa/en/p/vallentuna-2-seat-modular-sofa-w-2-sofa-beds-hillared-light-blue-s29277700/,Yes,        2-seat modular sofa w 2 sofa-beds,IKEA of Sweden/Fredriksson/L Löwenhielm/Hilland,113.0,84.0,186.0,506,234,"[""Overpriced for the quality."", ""Perfect fit! Durable and elegant. 5 stars!"", ""Fell apart after a week. Poor quality.""]",0.1316,positive
2326,99254677,GRÖNLID,Sofas & armchairs,379.2,No old price,True,https://www.ikea.com/sa/en/p/groenlid-corner-sofa-4-seat-with-open-end-inseros-white-s99254677/,Yes,"        Corner sofa, 4-seat",Francis Cayouette/Ehlén Johansson,98.0,104.0,235.0,300,4613,"[""Perfect fit! Durable and elegant. 5 stars!"", ""Fell apart after a week. Poor quality."", ""Color not as expected. Otherwise fine.""]",0.1990333333333333,positive
2327,50468953,VATTVIKEN,Sofas & armchairs,438.65,No old price,True,https://www.ikea.com/sa/en/p/vattviken-armchair-bed-lerhaga-light-grey-50468953/,No,        Armchair-bed,"504.689.53 Small and easy-to-place chair-bed which can easily be converted into a single bed.The storage space under the seat has room for bedlinen or other things.Just as nice to look at from all sides – perfect to place in the middle of the room or use as a room divider.The cushion cover is easy to keep clean and fresh, as you can take it off and machine-wash it.Easy to assemble.1 cushion included.",83.0,86.0,92.0,949,2460,"[""Overpriced for the quality."", ""Best purchase! Transformed my bathroom."", ""Amazing! Will buy again.""]",0.4311666666666666,positive
2328,49269983,LANDSKRONA,Sofas & armchairs,565.92,No old price,True,https://www.ikea.com/sa/en/p/landskrona-5-seat-sofa-with-chaise-longues-gunnared-dark-grey-wood-s49269983/,Yes,        5-seat sofa,Tord Björklund/IKEA of Sweden,,78.0,360.0,111,4481,"[""Color not as expected. Otherwise fine."", ""Great value. Easy to assemble. Looks perfect in my bedroom."", ""Perfect fit! Durable and elegant. 5 stars!""]",0.6646333333333333,positive
2329,10438166,NYHAMN,Sofas & armchairs,498.42,No old price,True,https://www.ikea.com/sa/en/p/nyhamn-cover-for-3-seat-sofa-bed-skiftebo-yellow-10438166/,Yes,        Cover for 3-seat sofa-bed,Lisa Hilland,,,,995,2259,"[""Love this item! Super sturdy and stylish."", ""Perfect fit! Durable and elegant. 5 stars!"", ""Fell apart after a week. Poor quality.""]",0.4166999999999999,positive
2330,10430033,DELAKTIG,Sofas & armchairs,400.67,No old price,True,https://www.ikea.com/sa/en/p/delaktig-cover-for-seat-cushion-armchair-gunnared-beige-10430033/,Yes,"        Cover for seat cushion, armchair",Tom Dixon,,,,276,3722,"[""Overpriced for the quality."", ""Exactly what I needed. Highly recommend."", ""Amazing! Will buy again.""]",0.348,positive
2331,70321682,EKTORP,Sofas & armchairs,250.18,No old price,True,https://www.ikea.com/sa/en/p/ektorp-armchair-cover-lofallet-beige-70321682/,Yes,        Armchair cover,IKEA of Sweden,,,,876,4733,"[""Color not as expected. Otherwise fine."", ""Fell apart after a week. Poor quality."", ""Exactly what I needed. Highly recommend.""]",0.0485666666666666,neutral
2332,99279381,VALLENTUNA,Sofas & armchairs,526.69,SR 130,True,https://www.ikea.com/sa/en/p/vallentuna-back-cushion-hillared-light-blue-s99279381/,Yes,        Back cushion,Fredriksson/L Löwenhielm/Hilland/IKEA of Sweden,,,75.0,977,1931,"[""Overpriced for the quality."", ""Perfect fit! Durable and elegant. 5 stars!"", ""Color not as expected. Otherwise fine.""]",0.3579333333333334,positive
2333,19270266,LANDSKRONA,Sofas & armchairs,383.27,No old price,True,https://www.ikea.com/sa/en/p/landskrona-2-seat-sofa-grann-bomstad-golden-brown-metal-s19270266/,Yes,        2-seat sofa,IKEA of Sweden/Tord Björklund,89.0,78.0,164.0,631,4346,"[""Fell apart after a week. Poor quality."", ""Overpriced for the quality."", ""Perfect fit! Durable and elegant. 5 stars!""]",0.1316,positive
2334,9306435,NYHAMN,Sofas & armchairs,526.86,No old price,True,https://www.ikea.com/sa/en/p/nyhamn-3-seat-sofa-bed-with-pocket-spring-mattress-skiftebo-yellow-s09306435/,Yes,        3-seat sofa-bed,IKEA of Sweden/L Hilland/Lisa Hilland,97.0,90.0,200.0,983,571,"[""Overpriced for the quality."", ""Love this item! Super sturdy and stylish."", ""Assembly was tricky, but worth it. Good quality.""]",0.5216333333333333,positive
2335,19239997,NORSBORG,Sofas & armchairs,384.86,"SR 5,275",True,https://www.ikea.com/sa/en/p/norsborg-4-seat-sofa-with-chaise-longues-edum-birch-edum-beige-birch-s19239997/,Yes,        4-seat sofa,Ehlén Johansson,,85.0,309.0,851,1937,"[""Perfect fit! Durable and elegant. 5 stars!"", ""Fell apart after a week. Poor quality."", ""Great value. Easy to assemble. Looks perfect in my bathroom.""]",0.4383000000000001,positive
